route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
40,2,t44E-b12E-sl2,"Transit Center",,302,2507_shp,0,0
40,2,t46A-b191-sl2,"5 Forks Trickum",,401,2509_shp,0,0
40,2,t46C-b130-sl2,"Transit Center",,304,2507_shp,0,0
40,2,t4B0-b12E-sl2,"5 Forks Trickum",,302,2509_shp,0,0
40,2,t4B2-b131-sl2,"Transit Center",,305,2507_shp,0,0
40,2,t4CE-b130-sl2,"5 Forks Trickum",,304,2509_shp,0,0
40,2,t4D0-b191-sl2,"Transit Center",,401,2507_shp,0,0
40,2,t514-b131-sl2,"5 Forks Trickum",,305,2509_shp,0,0
40,2,t516-b12E-sl2,"Transit Center",,302,2507_shp,0,0
40,2,t532-b191-sl2,"5 Forks Trickum",,401,2509_shp,0,0
40,2,t534-b130-sl2,"Transit Center",,304,2507_shp,0,0
40,2,t578-b12E-sl2,"5 Forks Trickum",,302,2509_shp,0,0
40,2,t57A-b131-sl2,"Transit Center",,305,2507_shp,0,0
40,2,t596-b130-sl2,"5 Forks Trickum",,304,2509_shp,0,0
40,2,t598-b191-sl2,"Transit Center",,401,2507_shp,0,0
40,2,t5DC-b131-sl2,"5 Forks Trickum",,305,2509_shp,0,0
40,2,t5DE-b12E-sl2,"Transit Center",,302,2507_shp,0,0
40,2,t5FA-b191-sl2,"5 Forks Trickum",,401,2509_shp,0,0
40,2,t5FC-b130-sl2,"Transit Center",,304,2507_shp,0,0
40,2,t60E-b12F-sl2,"5 Forks Trickum",,303,2509_shp,0,0
40,2,t642-b131-sl2,"Transit Center",,305,2507_shp,0,0
40,2,t654-b12D-sl2,"5 Forks Trickum",,301,2509_shp,0,0
40,2,t660-b191-sl2,"Transit Center",,401,2507_shp,0,0
40,2,t672-b192-sl2,"5 Forks Trickum",,402,2509_shp,0,0
40,2,t674-b12F-sl2,"Transit Center",,303,2507_shp,0,0
40,2,t6B8-b194-sl2,"5 Forks Trickum",,404,2509_shp,0,0
40,2,t6BA-b12D-sl2,"Transit Center",,301,2507_shp,0,0
40,2,t6D6-b132-sl2,"5 Forks Trickum",,306,2509_shp,0,0
40,2,t6D8-b192-sl2,"Transit Center",,402,2507_shp,0,0
40,2,t71C-b12E-sl2,"5 Forks Trickum",,302,2509_shp,0,0
40,2,t71E-b194-sl2,"Transit Center",,404,2507_shp,0,0
40,2,t73C-b132-sl2,"Transit Center",,306,2507_shp,0,0
40,2,t780-b131-sl2,"5 Forks Trickum",,305,2509_shp,0,0
40,2,t78C-b12E-sl2,"Transit Center",,302,2507_shp,0,0
40,2,t7D0-b191-sl2,"5 Forks Trickum",,401,2509_shp,0,0
40,3,t226-b191-sl3,"5 Forks Trickum",,401,2494_shp,0,0
40,3,t25D-b192-sl3,"5 Forks Trickum",,402,2509_shp,0,0
40,3,t262-b191-sl3,"Transit Center",,401,2507_shp,0,0
40,3,t26C-b193-sl3,"5 Forks Trickum",,403,2494_shp,0,0
40,3,t27B-b193-sl3,"Transit Center",,403,2507_shp,0,0
40,3,t27B-b194-sl3,"5 Forks Trickum",,404,2509_shp,0,0
40,3,t2C1-b12F-sl3,"5 Forks Trickum",,303,2509_shp,0,0
40,3,t2C6-b192-sl3,"Transit Center",,402,2507_shp,0,0
40,3,t2DF-b12D-sl3,"5 Forks Trickum",,301,2509_shp,0,0
40,3,t2E9-b194-sl3,"Transit Center",,404,2507_shp,0,0
40,3,t320-b12E-sl3,"5 Forks Trickum",,302,2509_shp,0,0
40,3,t334-b12F-sl3,"Transit Center",,303,2507_shp,0,0
40,3,t33E-b130-sl3,"5 Forks Trickum",,304,2509_shp,0,0
40,3,t348-b12D-sl3,"Transit Center",,301,2507_shp,0,0
40,3,t384-b131-sl3,"5 Forks Trickum",,305,2509_shp,0,0
40,3,t386-b12E-sl3,"Transit Center",,302,2507_shp,0,0
40,3,t3A2-b191-sl3,"5 Forks Trickum",,401,2509_shp,0,0
40,3,t3A4-b130-sl3,"Transit Center",,304,2507_shp,0,0
40,3,t3E8-b12E-sl3,"5 Forks Trickum",,302,2509_shp,0,0
40,3,t3EA-b131-sl3,"Transit Center",,305,2507_shp,0,0
40,3,t406-b130-sl3,"5 Forks Trickum",,304,2509_shp,0,0
40,3,t408-b191-sl3,"Transit Center",,401,2507_shp,0,0
40,3,t44C-b131-sl3,"5 Forks Trickum",,305,2509_shp,0,0
40,3,t44E-b12E-sl3,"Transit Center",,302,2507_shp,0,0
40,3,t46A-b191-sl3,"5 Forks Trickum",,401,2509_shp,0,0
40,3,t46C-b130-sl3,"Transit Center",,304,2507_shp,0,0
40,3,t4B0-b12E-sl3,"5 Forks Trickum",,302,2509_shp,0,0
40,3,t4B2-b131-sl3,"Transit Center",,305,2507_shp,0,0
40,3,t4CE-b130-sl3,"5 Forks Trickum",,304,2509_shp,0,0
40,3,t4D0-b191-sl3,"Transit Center",,401,2507_shp,0,0
40,3,t514-b131-sl3,"5 Forks Trickum",,305,2509_shp,0,0
40,3,t516-b12E-sl3,"Transit Center",,302,2507_shp,0,0
40,3,t532-b191-sl3,"5 Forks Trickum",,401,2509_shp,0,0
40,3,t534-b130-sl3,"Transit Center",,304,2507_shp,0,0
40,3,t578-b12E-sl3,"5 Forks Trickum",,302,2509_shp,0,0
40,3,t57A-b131-sl3,"Transit Center",,305,2507_shp,0,0
40,3,t596-b130-sl3,"5 Forks Trickum",,304,2509_shp,0,0
40,3,t598-b191-sl3,"Transit Center",,401,2507_shp,0,0
40,3,t5DC-b131-sl3,"5 Forks Trickum",,305,2509_shp,0,0
40,3,t5DE-b12E-sl3,"Transit Center",,302,2507_shp,0,0
40,3,t5FA-b191-sl3,"5 Forks Trickum",,401,2509_shp,0,0
40,3,t5FC-b130-sl3,"Transit Center",,304,2507_shp,0,0
40,3,t60E-b12F-sl3,"5 Forks Trickum",,303,2509_shp,0,0
40,3,t642-b131-sl3,"Transit Center",,305,2507_shp,0,0
40,3,t654-b12D-sl3,"5 Forks Trickum",,301,2509_shp,0,0
40,3,t660-b191-sl3,"Transit Center",,401,2507_shp,0,0
40,3,t672-b192-sl3,"5 Forks Trickum",,402,2509_shp,0,0
40,3,t674-b12F-sl3,"Transit Center",,303,2507_shp,0,0
40,3,t6B8-b194-sl3,"5 Forks Trickum",,404,2509_shp,0,0
40,3,t6BA-b12D-sl3,"Transit Center",,301,2507_shp,0,0
40,3,t6D6-b132-sl3,"5 Forks Trickum",,306,2509_shp,0,0
40,3,t6D8-b192-sl3,"Transit Center",,402,2507_shp,0,0
40,3,t71C-b12E-sl3,"5 Forks Trickum",,302,2509_shp,0,0
40,3,t71E-b194-sl3,"Transit Center",,404,2507_shp,0,0
40,3,t73C-b132-sl3,"Transit Center",,306,2507_shp,0,0
40,3,t780-b131-sl3,"5 Forks Trickum",,305,2509_shp,0,0
40,3,t78C-b12E-sl3,"Transit Center",,302,2507_shp,0,0
40,3,t7D0-b191-sl3,"5 Forks Trickum",,401,2509_shp,0,0
40,4,t226-b191-sl4,"5 Forks Trickum",,401,2494_shp,0,0
40,4,t25D-b192-sl4,"5 Forks Trickum",,402,2509_shp,0,0
40,4,t262-b191-sl4,"Transit Center",,401,2507_shp,0,0
40,4,t26C-b193-sl4,"5 Forks Trickum",,403,2494_shp,0,0
40,4,t27B-b193-sl4,"Transit Center",,403,2507_shp,0,0
40,4,t27B-b194-sl4,"5 Forks Trickum",,404,2509_shp,0,0
40,4,t2C1-b12F-sl4,"5 Forks Trickum",,303,2509_shp,0,0
40,4,t2C6-b192-sl4,"Transit Center",,402,2507_shp,0,0
40,4,t2DF-b12D-sl4,"5 Forks Trickum",,301,2509_shp,0,0
40,4,t2E9-b194-sl4,"Transit Center",,404,2507_shp,0,0
40,4,t320-b12E-sl4,"5 Forks Trickum",,302,2509_shp,0,0
40,4,t334-b12F-sl4,"Transit Center",,303,2507_shp,0,0
40,4,t33E-b130-sl4,"5 Forks Trickum",,304,2509_shp,0,0
40,4,t348-b12D-sl4,"Transit Center",,301,2507_shp,0,0
40,4,t384-b131-sl4,"5 Forks Trickum",,305,2509_shp,0,0
40,4,t386-b12E-sl4,"Transit Center",,302,2507_shp,0,0
40,4,t3A2-b191-sl4,"5 Forks Trickum",,401,2509_shp,0,0
40,4,t3A4-b130-sl4,"Transit Center",,304,2507_shp,0,0
40,4,t3E8-b12E-sl4,"5 Forks Trickum",,302,2509_shp,0,0
40,4,t3EA-b131-sl4,"Transit Center",,305,2507_shp,0,0
40,4,t406-b130-sl4,"5 Forks Trickum",,304,2509_shp,0,0
40,4,t408-b191-sl4,"Transit Center",,401,2507_shp,0,0
40,4,t44C-b131-sl4,"5 Forks Trickum",,305,2509_shp,0,0
40,4,t44E-b12E-sl4,"Transit Center",,302,2507_shp,0,0
40,4,t46A-b191-sl4,"5 Forks Trickum",,401,2509_shp,0,0
40,4,t46C-b130-sl4,"Transit Center",,304,2507_shp,0,0
40,4,t4B0-b12E-sl4,"5 Forks Trickum",,302,2509_shp,0,0
40,4,t4B2-b131-sl4,"Transit Center",,305,2507_shp,0,0
40,4,t4CE-b130-sl4,"5 Forks Trickum",,304,2509_shp,0,0
40,4,t4D0-b191-sl4,"Transit Center",,401,2507_shp,0,0
40,4,t514-b131-sl4,"5 Forks Trickum",,305,2509_shp,0,0
40,4,t516-b12E-sl4,"Transit Center",,302,2507_shp,0,0
40,4,t532-b191-sl4,"5 Forks Trickum",,401,2509_shp,0,0
40,4,t534-b130-sl4,"Transit Center",,304,2507_shp,0,0
40,4,t578-b12E-sl4,"5 Forks Trickum",,302,2509_shp,0,0
40,4,t57A-b131-sl4,"Transit Center",,305,2507_shp,0,0
40,4,t596-b130-sl4,"5 Forks Trickum",,304,2509_shp,0,0
40,4,t598-b191-sl4,"Transit Center",,401,2507_shp,0,0
40,4,t5DC-b131-sl4,"5 Forks Trickum",,305,2509_shp,0,0
40,4,t5DE-b12E-sl4,"Transit Center",,302,2507_shp,0,0
40,4,t5FA-b191-sl4,"5 Forks Trickum",,401,2509_shp,0,0
40,4,t5FC-b130-sl4,"Transit Center",,304,2507_shp,0,0
40,4,t60E-b12F-sl4,"5 Forks Trickum",,303,2509_shp,0,0
40,4,t642-b131-sl4,"Transit Center",,305,2507_shp,0,0
40,4,t654-b12D-sl4,"5 Forks Trickum",,301,2509_shp,0,0
40,4,t660-b191-sl4,"Transit Center",,401,2507_shp,0,0
40,4,t672-b192-sl4,"5 Forks Trickum",,402,2509_shp,0,0
40,4,t674-b12F-sl4,"Transit Center",,303,2507_shp,0,0
40,4,t6B8-b194-sl4,"5 Forks Trickum",,404,2509_shp,0,0
40,4,t6BA-b12D-sl4,"Transit Center",,301,2507_shp,0,0
40,4,t6D6-b132-sl4,"5 Forks Trickum",,306,2509_shp,0,0
40,4,t6D8-b192-sl4,"Transit Center",,402,2507_shp,0,0
40,4,t71C-b12E-sl4,"5 Forks Trickum",,302,2509_shp,0,0
40,4,t71E-b194-sl4,"Transit Center",,404,2507_shp,0,0
40,4,t73C-b132-sl4,"Transit Center",,306,2507_shp,0,0
40,4,t780-b131-sl4,"5 Forks Trickum",,305,2509_shp,0,0
40,4,t78C-b12E-sl4,"Transit Center",,302,2507_shp,0,0
40,4,t7D0-b191-sl4,"5 Forks Trickum",,401,2509_shp,0,0
40,5,t226-b191-sl5,"5 Forks Trickum",,401,2494_shp,0,0
40,5,t25D-b192-sl5,"5 Forks Trickum",,402,2509_shp,0,0
40,5,t262-b191-sl5,"Transit Center",,401,2507_shp,0,0
40,5,t26C-b193-sl5,"5 Forks Trickum",,403,2494_shp,0,0
40,5,t27B-b193-sl5,"Transit Center",,403,2507_shp,0,0
40,5,t27B-b194-sl5,"5 Forks Trickum",,404,2509_shp,0,0
40,5,t2C1-b12F-sl5,"5 Forks Trickum",,303,2509_shp,0,0
40,5,t2C6-b192-sl5,"Transit Center",,402,2507_shp,0,0
40,5,t2DF-b12D-sl5,"5 Forks Trickum",,301,2509_shp,0,0
40,5,t2E9-b194-sl5,"Transit Center",,404,2507_shp,0,0
40,5,t320-b12E-sl5,"5 Forks Trickum",,302,2509_shp,0,0
40,5,t334-b12F-sl5,"Transit Center",,303,2507_shp,0,0
40,5,t33E-b130-sl5,"5 Forks Trickum",,304,2509_shp,0,0
40,5,t348-b12D-sl5,"Transit Center",,301,2507_shp,0,0
40,5,t384-b131-sl5,"5 Forks Trickum",,305,2509_shp,0,0
40,5,t386-b12E-sl5,"Transit Center",,302,2507_shp,0,0
40,5,t3A2-b191-sl5,"5 Forks Trickum",,401,2509_shp,0,0
40,5,t3A4-b130-sl5,"Transit Center",,304,2507_shp,0,0
40,5,t3E8-b12E-sl5,"5 Forks Trickum",,302,2509_shp,0,0
40,5,t3EA-b131-sl5,"Transit Center",,305,2507_shp,0,0
40,5,t406-b130-sl5,"5 Forks Trickum",,304,2509_shp,0,0
40,5,t408-b191-sl5,"Transit Center",,401,2507_shp,0,0
40,5,t44C-b131-sl5,"5 Forks Trickum",,305,2509_shp,0,0
40,5,t44E-b12E-sl5,"Transit Center",,302,2507_shp,0,0
40,5,t46A-b191-sl5,"5 Forks Trickum",,401,2509_shp,0,0
40,5,t46C-b130-sl5,"Transit Center",,304,2507_shp,0,0
40,5,t4B0-b12E-sl5,"5 Forks Trickum",,302,2509_shp,0,0
40,5,t4B2-b131-sl5,"Transit Center",,305,2507_shp,0,0
40,5,t4CE-b130-sl5,"5 Forks Trickum",,304,2509_shp,0,0
40,5,t4D0-b191-sl5,"Transit Center",,401,2507_shp,0,0
40,5,t514-b131-sl5,"5 Forks Trickum",,305,2509_shp,0,0
40,5,t516-b12E-sl5,"Transit Center",,302,2507_shp,0,0
40,5,t532-b191-sl5,"5 Forks Trickum",,401,2509_shp,0,0
40,5,t534-b130-sl5,"Transit Center",,304,2507_shp,0,0
40,5,t578-b12E-sl5,"5 Forks Trickum",,302,2509_shp,0,0
40,5,t57A-b131-sl5,"Transit Center",,305,2507_shp,0,0
40,5,t596-b130-sl5,"5 Forks Trickum",,304,2509_shp,0,0
40,5,t598-b191-sl5,"Transit Center",,401,2507_shp,0,0
40,5,t5DC-b131-sl5,"5 Forks Trickum",,305,2509_shp,0,0
40,5,t5DE-b12E-sl5,"Transit Center",,302,2507_shp,0,0
40,5,t5FA-b191-sl5,"5 Forks Trickum",,401,2509_shp,0,0
40,5,t5FC-b130-sl5,"Transit Center",,304,2507_shp,0,0
40,5,t60E-b12F-sl5,"5 Forks Trickum",,303,2509_shp,0,0
40,5,t642-b131-sl5,"Transit Center",,305,2507_shp,0,0
40,5,t654-b12D-sl5,"5 Forks Trickum",,301,2509_shp,0,0
40,5,t660-b191-sl5,"Transit Center",,401,2507_shp,0,0
40,5,t672-b192-sl5,"5 Forks Trickum",,402,2509_shp,0,0
40,5,t674-b12F-sl5,"Transit Center",,303,2507_shp,0,0
40,5,t6B8-b194-sl5,"5 Forks Trickum",,404,2509_shp,0,0
40,5,t6BA-b12D-sl5,"Transit Center",,301,2507_shp,0,0
40,5,t6D6-b132-sl5,"5 Forks Trickum",,306,2509_shp,0,0
40,5,t6D8-b192-sl5,"Transit Center",,402,2507_shp,0,0
40,5,t71C-b12E-sl5,"5 Forks Trickum",,302,2509_shp,0,0
40,5,t71E-b194-sl5,"Transit Center",,404,2507_shp,0,0
40,5,t73C-b132-sl5,"Transit Center",,306,2507_shp,0,0
40,5,t780-b131-sl5,"5 Forks Trickum",,305,2509_shp,0,0
40,5,t78C-b12E-sl5,"Transit Center",,302,2507_shp,0,0
40,5,t7D0-b191-sl5,"5 Forks Trickum",,401,2509_shp,0,0
40,6,t226-b191-sl6,"5 Forks Trickum",,401,2494_shp,0,0
40,6,t25D-b192-sl6,"5 Forks Trickum",,402,2509_shp,0,0
40,6,t262-b191-sl6,"Transit Center",,401,2507_shp,0,0
40,6,t26C-b193-sl6,"5 Forks Trickum",,403,2494_shp,0,0
40,6,t27B-b193-sl6,"Transit Center",,403,2507_shp,0,0
40,6,t27B-b194-sl6,"5 Forks Trickum",,404,2509_shp,0,0
40,6,t2C1-b12F-sl6,"5 Forks Trickum",,303,2509_shp,0,0
40,6,t2C6-b192-sl6,"Transit Center",,402,2507_shp,0,0
40,6,t2DF-b12D-sl6,"5 Forks Trickum",,301,2509_shp,0,0
40,6,t2E9-b194-sl6,"Transit Center",,404,2507_shp,0,0
40,6,t320-b12E-sl6,"5 Forks Trickum",,302,2509_shp,0,0
40,6,t334-b12F-sl6,"Transit Center",,303,2507_shp,0,0
40,6,t33E-b130-sl6,"5 Forks Trickum",,304,2509_shp,0,0
40,6,t348-b12D-sl6,"Transit Center",,301,2507_shp,0,0
40,6,t384-b131-sl6,"5 Forks Trickum",,305,2509_shp,0,0
40,6,t386-b12E-sl6,"Transit Center",,302,2507_shp,0,0
40,6,t3A2-b191-sl6,"5 Forks Trickum",,401,2509_shp,0,0
40,6,t3A4-b130-sl6,"Transit Center",,304,2507_shp,0,0
40,6,t3E8-b12E-sl6,"5 Forks Trickum",,302,2509_shp,0,0
40,6,t3EA-b131-sl6,"Transit Center",,305,2507_shp,0,0
40,6,t406-b130-sl6,"5 Forks Trickum",,304,2509_shp,0,0
40,6,t408-b191-sl6,"Transit Center",,401,2507_shp,0,0
40,6,t44C-b131-sl6,"5 Forks Trickum",,305,2509_shp,0,0
40,6,t44E-b12E-sl6,"Transit Center",,302,2507_shp,0,0
40,6,t46A-b191-sl6,"5 Forks Trickum",,401,2509_shp,0,0
40,6,t46C-b130-sl6,"Transit Center",,304,2507_shp,0,0
40,6,t4B0-b12E-sl6,"5 Forks Trickum",,302,2509_shp,0,0
40,6,t4B2-b131-sl6,"Transit Center",,305,2507_shp,0,0
40,6,t4CE-b130-sl6,"5 Forks Trickum",,304,2509_shp,0,0
40,6,t4D0-b191-sl6,"Transit Center",,401,2507_shp,0,0
40,6,t514-b131-sl6,"5 Forks Trickum",,305,2509_shp,0,0
40,6,t516-b12E-sl6,"Transit Center",,302,2507_shp,0,0
40,6,t532-b191-sl6,"5 Forks Trickum",,401,2509_shp,0,0
40,6,t534-b130-sl6,"Transit Center",,304,2507_shp,0,0
40,6,t578-b12E-sl6,"5 Forks Trickum",,302,2509_shp,0,0
40,6,t57A-b131-sl6,"Transit Center",,305,2507_shp,0,0
40,6,t596-b130-sl6,"5 Forks Trickum",,304,2509_shp,0,0
40,6,t598-b191-sl6,"Transit Center",,401,2507_shp,0,0
40,6,t5DC-b131-sl6,"5 Forks Trickum",,305,2509_shp,0,0
40,6,t5DE-b12E-sl6,"Transit Center",,302,2507_shp,0,0
40,6,t5FA-b191-sl6,"5 Forks Trickum",,401,2509_shp,0,0
40,6,t5FC-b130-sl6,"Transit Center",,304,2507_shp,0,0
40,6,t60E-b12F-sl6,"5 Forks Trickum",,303,2509_shp,0,0
40,6,t642-b131-sl6,"Transit Center",,305,2507_shp,0,0
40,6,t654-b12D-sl6,"5 Forks Trickum",,301,2509_shp,0,0
40,6,t660-b191-sl6,"Transit Center",,401,2507_shp,0,0
40,6,t672-b192-sl6,"5 Forks Trickum",,402,2509_shp,0,0
40,6,t674-b12F-sl6,"Transit Center",,303,2507_shp,0,0
40,6,t6B8-b194-sl6,"5 Forks Trickum",,404,2509_shp,0,0
40,6,t6BA-b12D-sl6,"Transit Center",,301,2507_shp,0,0
40,6,t6D6-b132-sl6,"5 Forks Trickum",,306,2509_shp,0,0
40,6,t6D8-b192-sl6,"Transit Center",,402,2507_shp,0,0
40,6,t71C-b12E-sl6,"5 Forks Trickum",,302,2509_shp,0,0
40,6,t71E-b194-sl6,"Transit Center",,404,2507_shp,0,0
40,6,t73C-b132-sl6,"Transit Center",,306,2507_shp,0,0
40,6,t780-b131-sl6,"5 Forks Trickum",,305,2509_shp,0,0
40,6,t78C-b12E-sl6,"Transit Center",,302,2507_shp,0,0
40,6,t7D0-b191-sl6,"5 Forks Trickum",,401,2509_shp,0,0
40,7,t287-b191-sl7,"Transit Center",,401,2507_shp,0,0
40,7,t287-b192-sl7,"5 Forks Trickum",,402,2509_shp,0,0
40,7,t2EB-b191-sl7,"5 Forks Trickum",,401,2509_shp,0,0
40,7,t2EB-b192-sl7,"Transit Center",,402,2507_shp,0,0
40,7,t34F-b191-sl7,"Transit Center",,401,2507_shp,0,0
40,7,t34F-b192-sl7,"5 Forks Trickum",,402,2509_shp,0,0
40,7,t3B3-b191-sl7,"5 Forks Trickum",,401,2509_shp,0,0
40,7,t3B3-b192-sl7,"Transit Center",,402,2507_shp,0,0
40,7,t417-b191-sl7,"Transit Center",,401,2507_shp,0,0
40,7,t417-b193-sl7,"5 Forks Trickum",,403,2509_shp,0,0
40,7,t47B-b191-sl7,"5 Forks Trickum",,401,2509_shp,0,0
40,7,t47B-b193-sl7,"Transit Center",,403,2507_shp,0,0
40,7,t4DF-b191-sl7,"Transit Center",,401,2507_shp,0,0
40,7,t4DF-b193-sl7,"5 Forks Trickum",,403,2509_shp,0,0
40,7,t543-b191-sl7,"5 Forks Trickum",,401,2509_shp,0,0
40,7,t543-b193-sl7,"Transit Center",,403,2507_shp,0,0
40,7,t5A7-b191-sl7,"Transit Center",,401,2507_shp,0,0
40,7,t5A7-b193-sl7,"5 Forks Trickum",,403,2509_shp,0,0
40,7,t60B-b191-sl7,"5 Forks Trickum",,401,2509_shp,0,0
40,7,t60B-b193-sl7,"Transit Center",,403,2507_shp,0,0
40,7,t66F-b191-sl7,"Transit Center",,401,2507_shp,0,0
40,7,t66F-b193-sl7,"5 Forks Trickum",,403,2509_shp,0,0
40,7,t6D3-b191-sl7,"5 Forks Trickum",,401,2509_shp,0,0
40,7,t6D3-b193-sl7,"Transit Center",,403,2507_shp,0,0
40,7,t737-b191-sl7,"Transit Center",,401,2507_shp,0,0
40,7,t737-b193-sl7,"5 Forks Trickum",,403,2509_shp,0,0
40,7,t79B-b191-sl7,"5 Forks Trickum",,401,2509_shp,0,0
40,7,t79B-b193-sl7,"Transit Center",,403,2507_shp,0,0
45,2,t220-b1C3-sl2,"Sugarloaf Mills",,451,2517_shp,0,0
45,2,t226-b1C4-sl2,"Gwinnett Med RC",,452,2478_shp,0,0
45,2,t27A-b1C4-sl2,"Sugarloaf Mills",,452,2517_shp,0,0
45,2,t280-b1C3-sl2,"Gwinnett Med RC",,451,2478_shp,0,0
45,2,t2D4-b1C3-sl2,"Sugarloaf Mills",,451,2517_shp,0,0
45,2,t2DA-b1C4-sl2,"Gwinnett Med RC",,452,2478_shp,0,0
45,2,t32E-b1C4-sl2,"Sugarloaf Mills",,452,2517_shp,0,0
45,2,t334-b1C3-sl2,"Gwinnett Med RC",,451,2478_shp,0,0
45,2,t388-b1C3-sl2,"Sugarloaf Mills",,451,2517_shp,0,0
45,2,t38E-b1C4-sl2,"Gwinnett Med RC",,452,2478_shp,0,0
45,2,t3BA-b1C4-sl2,"Sugarloaf Mills",,452,2517_shp,0,0
45,2,t3E8-b1C3-sl2,"Gwinnett Med RC",,451,2478_shp,0,0
45,2,t414-b1C3-sl2,"Sugarloaf Mills",,451,2517_shp,0,0
45,2,t41A-b1C4-sl2,"Gwinnett Med RC",,452,2478_shp,0,0
45,2,t46E-b1C4-sl2,"Sugarloaf Mills",,452,2517_shp,0,0
45,2,t474-b1C3-sl2,"Gwinnett Med RC",,451,2478_shp,0,0
45,2,t4C8-b1C3-sl2,"Sugarloaf Mills",,451,2517_shp,0,0
45,2,t4CE-b1C4-sl2,"Gwinnett Med RC",,452,2478_shp,0,0
45,2,t522-b1C4-sl2,"Sugarloaf Mills",,452,2517_shp,0,0
45,2,t528-b1C3-sl2,"Gwinnett Med RC",,451,2478_shp,0,0
45,2,t57C-b1C3-sl2,"Sugarloaf Mills",,451,2517_shp,0,0
45,2,t582-b1C6-sl2,"Gwinnett Med RC",,454,2478_shp,0,0
45,2,t5AE-b1C6-sl2,"Sugarloaf Mills",,454,2517_shp,0,0
45,2,t5DC-b1C5-sl2,"Gwinnett Med RC",,453,2478_shp,0,0
45,2,t608-b1C5-sl2,"Sugarloaf Mills",,453,2517_shp,0,0
45,2,t60E-b1C6-sl2,"Gwinnett Med RC",,454,2478_shp,0,0
45,2,t662-b1C6-sl2,"Sugarloaf Mills",,454,2517_shp,0,0
45,2,t668-b1C5-sl2,"Gwinnett Med RC",,453,2478_shp,0,0
45,2,t6BC-b1C5-sl2,"Sugarloaf Mills",,453,2517_shp,0,0
45,2,t6C2-b1C6-sl2,"Gwinnett Med RC",,454,2478_shp,0,0
45,2,t716-b1C6-sl2,"Sugarloaf Mills",,454,2517_shp,0,0
45,2,t71C-b1C5-sl2,"Gwinnett Med RC",,453,2478_shp,0,0
45,2,t770-b1C5-sl2,"Sugarloaf Mills",,453,2517_shp,0,0
45,2,t776-b1C6-sl2,"Gwinnett Med RC",,454,2478_shp,0,0
45,2,t7A2-b1C6-sl2,"Sugarloaf Mills",,454,2517_shp,0,0
45,2,t7D0-b1C5-sl2,"Gwinnett Med RC",,453,2478_shp,0,0
45,2,t7FC-b1C5-sl2,"Sugarloaf Mills",,453,2517_shp,0,0
45,2,t802-b1C6-sl2,"Gwinnett Med RC",,454,2478_shp,0,0
45,3,t220-b1C3-sl3,"Sugarloaf Mills",,451,2517_shp,0,0
45,3,t226-b1C4-sl3,"Gwinnett Med RC",,452,2478_shp,0,0
45,3,t27A-b1C4-sl3,"Sugarloaf Mills",,452,2517_shp,0,0
45,3,t280-b1C3-sl3,"Gwinnett Med RC",,451,2478_shp,0,0
45,3,t2D4-b1C3-sl3,"Sugarloaf Mills",,451,2517_shp,0,0
45,3,t2DA-b1C4-sl3,"Gwinnett Med RC",,452,2478_shp,0,0
45,3,t32E-b1C4-sl3,"Sugarloaf Mills",,452,2517_shp,0,0
45,3,t334-b1C3-sl3,"Gwinnett Med RC",,451,2478_shp,0,0
45,3,t388-b1C3-sl3,"Sugarloaf Mills",,451,2517_shp,0,0
45,3,t38E-b1C4-sl3,"Gwinnett Med RC",,452,2478_shp,0,0
45,3,t3BA-b1C4-sl3,"Sugarloaf Mills",,452,2517_shp,0,0
45,3,t3E8-b1C3-sl3,"Gwinnett Med RC",,451,2478_shp,0,0
45,3,t414-b1C3-sl3,"Sugarloaf Mills",,451,2517_shp,0,0
45,3,t41A-b1C4-sl3,"Gwinnett Med RC",,452,2478_shp,0,0
45,3,t46E-b1C4-sl3,"Sugarloaf Mills",,452,2517_shp,0,0
45,3,t474-b1C3-sl3,"Gwinnett Med RC",,451,2478_shp,0,0
45,3,t4C8-b1C3-sl3,"Sugarloaf Mills",,451,2517_shp,0,0
45,3,t4CE-b1C4-sl3,"Gwinnett Med RC",,452,2478_shp,0,0
45,3,t522-b1C4-sl3,"Sugarloaf Mills",,452,2517_shp,0,0
45,3,t528-b1C3-sl3,"Gwinnett Med RC",,451,2478_shp,0,0
45,3,t57C-b1C3-sl3,"Sugarloaf Mills",,451,2517_shp,0,0
45,3,t582-b1C6-sl3,"Gwinnett Med RC",,454,2478_shp,0,0
45,3,t5AE-b1C6-sl3,"Sugarloaf Mills",,454,2517_shp,0,0
45,3,t5DC-b1C5-sl3,"Gwinnett Med RC",,453,2478_shp,0,0
45,3,t608-b1C5-sl3,"Sugarloaf Mills",,453,2517_shp,0,0
45,3,t60E-b1C6-sl3,"Gwinnett Med RC",,454,2478_shp,0,0
45,3,t662-b1C6-sl3,"Sugarloaf Mills",,454,2517_shp,0,0
45,3,t668-b1C5-sl3,"Gwinnett Med RC",,453,2478_shp,0,0
45,3,t6BC-b1C5-sl3,"Sugarloaf Mills",,453,2517_shp,0,0
45,3,t6C2-b1C6-sl3,"Gwinnett Med RC",,454,2478_shp,0,0
45,3,t716-b1C6-sl3,"Sugarloaf Mills",,454,2517_shp,0,0
45,3,t71C-b1C5-sl3,"Gwinnett Med RC",,453,2478_shp,0,0
